Region1,Region2,Year,Area planted,Crop,Area harvested,Production,Yield
brasil,sudoeste matogrossense,2006,12245,rice,12245,28395,2.318
brasil,centrosul matogrossense,2006,7352,rice,7331,17636,2.405
brasil,sudeste matogrossense,2006,8129,rice,8129,18530,2.279
brasil,noroeste goiano,2006,13180,rice,12190,22149,1.816
brasil,norte goiano,2006,14610,rice,14610,25470,1.743
brasil,centro goiano,2006,35385,rice,35260,79605,2.257
brasil,leste goiano,2006,18660,rice,18660,37888,2.03
brasil,sul goiano,2006,34455,rice,34155,64604,1.891
brasil,distrito federal,2006,38,rice,38,38,1.0
brasil,madeiraguapore,2007,13965,rice,13915,23281,1.673
brasil,leste rondoniense,2007,58237,rice,56952,122221,2.146
brasil,vale do jurua,2007,8672,rice,8672,8672,1.0
brasil,vale do acre,2007,13402,rice,13157,19427,1.476
brasil,norte amazonense,2007,20,rice,20,22,1.1
brasil,sudoeste amazonense,2007,1854,rice,1822,2797,1.535
brasil,centro amazonense,2007,1787,rice,1699,2420,1.424
brasil,sul amazonense,2007,6103,rice,4200,9375,2.232
brasil,norte de roraima,2007,14560,rice,14560,92955,6.384
brasil,sul de roraima,2007,4440,rice,4440,13045,2.938
brasil,baixo amazonas,2007,41137,rice,41137,99314,2.414
brasil,marajo,2007,304,rice,304,353,1.161
brasil,metropolitana de belem,2007,190,rice,190,141,0.742
brasil,nordeste paraense,2007,10143,rice,10143,11417,1.125
brasil,sudoeste paraense,2007,32831,rice,32829,59739,1.819
brasil,sudeste paraense,2007,109751,rice,109146,197446,1.809
brasil,norte do amapa,2007,567,rice,560,380,0.678
brasil,sul do amapa,2007,2101,rice,2040,1804,0.884
brasil,ocidental do tocantins,2007,95311,rice,95111,278031,2.923
brasil,oriental do tocantins,2007,50190,rice,50190,86939,1.732
brasil,norte maranhense,2007,59146,rice,59146,83790,1.416
brasil,oeste maranhense,2007,148564,rice,148564,187948,1.265
brasil,centro maranhense,2007,121879,rice,121879,188113,1.543
brasil,leste maranhense,2007,147676,rice,145984,183470,1.256
brasil,sul maranhense,2007,29945,rice,29945,41628,1.39
brasil,norte piauiense,2007,32121,rice,32121,52163,1.623
brasil,centronorte piauiense,2007,45923,rice,45447,25498,0.561
brasil,sudoeste piauiense,2007,72395,rice,67981,62166,0.914
brasil,sudeste piauiense,2007,7064,rice,5084,4113,0.809
brasil,noroeste cearense,2007,5251,rice,5251,3809,0.725
brasil,norte cearense,2007,3088,rice,3088,4236,1.371
brasil,metropolitana de fortaleza,2007,426,rice,426,412,0.967
brasil,sertoes cearenses,2007,3253,rice,3253,2469,0.758
brasil,jaguaribe,2007,4886,rice,4886,29040,5.943
brasil,centrosul cearense,2007,9152,rice,9152,27666,3.022
brasil,sul cearense,2007,6746,rice,6746,3909,0.579
brasil,oeste potiguar,2007,1844,rice,1344,4952,3.684
brasil,central potiguar,2007,90,rice,75,108,1.44
brasil,sertao paraibano,2007,7053,rice,7037,4993,0.709
brasil,borborema,2007,22,rice,7,2,0.285
brasil,agreste paraibano,2007,25,rice,25,49,1.96
brasil,sertao pernambucano,2007,422,rice,422,639,1.514
brasil,sao francisco pernambucano,2007,4587,rice,4587,21369,4.658
brasil,leste alagoano,2007,3195,rice,2905,11885,4.091
brasil,leste sergipano,2007,11510,rice,11510,53265,4.627
brasil,extremo oeste baiano,2007,15792,rice,15792,25078,1.588
brasil,vale saofranciscano da bahia,2007,290,rice,290,182,0.627
brasil,centro norte baiano,2007,45,rice,45,122,2.711
brasil,centro sul baiano,2007,1123,rice,1123,3324,2.959
brasil,sul baiano,2007,16,rice,16,13,0.812
brasil,noroeste de minas,2007,19305,rice,19237,39040,2.029
brasil,norte de minas,2007,11733,rice,11085,15550,1.402
brasil,jequitinhonha,2007,1144,rice,1144,2357,2.06
brasil,vale do mucuri,2007,983,rice,983,1755,1.785
brasil,triangulo mineiroalto paranaiba,2007,10996,rice,10042,18512,1.843
brasil,central mineira,2007,1559,rice,1544,3526,2.283
brasil,metropolitana de belo horizonte,2007,1669,rice,1669,3112,1.864
brasil,vale do rio doce,2007,10563,rice,10538,32609,3.094
brasil,oeste de minas,2007,4246,rice,4163,8482,2.037
brasil,sulsudoeste de minas,2007,12857,rice,12732,30398,2.387
brasil,campo das vertentes,2007,2460,rice,2455,3789,1.543
brasil,zona da mata,2007,8410,rice,8407,24289,2.889
brasil,noroeste espiritosantense,2007,1969,rice,1969,5717,2.903
brasil,litoral norte espiritosantense,2007,10,rice,10,30,3.0
brasil,central espiritosantense,2007,220,rice,220,819,3.722
brasil,sul espiritosantense,2007,499,rice,499,1483,2.971
brasil,noroeste fluminense,2007,1995,rice,1995,6888,3.452
brasil,norte fluminense,2007,160,rice,130,418,3.215
brasil,centro fluminense,2007,94,rice,94,278,2.957
brasil,sul fluminense,2007,10,rice,10,14,1.4
brasil,metropolitana do rio de janeiro,2007,20,rice,20,46,2.3
brasil,sao jose do rio preto,2007,1602,rice,1602,2669,1.666
brasil,ribeirao preto,2007,1596,rice,1596,3524,2.208
brasil,aracatuba,2007,299,rice,299,538,1.799
brasil,bauru,2007,1163,rice,1163,2439,2.097
brasil,araraquara,2007,725,rice,725,1143,1.576
brasil,piracicaba,2007,552,rice,552,1736,3.144
brasil,campinas,2007,1666,rice,1666,4473,2.684
brasil,presidente prudente,2007,312,rice,312,427,1.368
brasil,marilia,2007,157,rice,157,262,1.668
brasil,assis,2007,2169,rice,2169,9216,4.248
brasil,itapetininga,2007,2926,rice,2926,5946,2.032
brasil,macro metropolitana paulista,2007,626,rice,626,1234,1.971
brasil,vale do paraiba paulista,2007,12354,rice,12354,52891,4.281
brasil,litoral sul paulista,2007,604,rice,604,1246,2.062
brasil,noroeste paranaense,2007,14755,rice,14755,81584,5.529
brasil,centro ocidental paranaense,2007,1833,rice,1833,3788,2.066
brasil,norte central paranaense,2007,5938,rice,5938,14302,2.408
brasil,norte pioneiro paranaense,2007,8755,rice,8755,20689,2.363
brasil,centro oriental paranaense,2007,765,rice,765,1330,1.738
brasil,oeste paranaense,2007,3780,rice,3780,11145,2.948
brasil,sudoeste paranaense,2007,1175,rice,1175,2275,1.936
brasil,centrosul paranaense,2007,4090,rice,4090,8011,1.958
brasil,sudeste paranaense,2007,10940,rice,10940,21768,1.989
brasil,metropolitana de curitiba,2007,2166,rice,2166,9366,4.324
brasil,oeste catarinense,2007,3100,rice,3095,5354,1.729
brasil,norte catarinense,2007,20988,rice,20988,141082,6.722
brasil,serrana,2007,674,rice,674,1163,1.725
brasil,vale do itajai,2007,32016,rice,32016,247150,7.719
brasil,grande florianopolis,2007,6355,rice,6355,39241,6.174
brasil,sul catarinense,2007,91679,rice,86639,604448,6.976
brasil,noroeste riograndense,2007,7898,rice,7895,36549,4.629
brasil,nordeste riograndense,2007,149,rice,149,213,1.429
brasil,centro ocidental riograndense,2007,110307,rice,110307,727547,6.595
brasil,centro oriental riograndense,2007,77581,rice,77581,505444,6.515
brasil,metropolitana de porto alegre,2007,230185,rice,229273,1424127,6.211
brasil,sudoeste riograndense,2007,346412,rice,346234,2488391,7.187
brasil,sudeste riograndense,2007,169619,rice,169619,1157865,6.826
brasil,pantanais sul matogrossense,2007,5124,rice,5124,30226,5.898
brasil,centro norte de mato grosso do sul,2007,2660,rice,2660,8693,3.268
brasil,leste de mato grosso do sul,2007,2806,rice,2206,4217,1.911
brasil,sudoeste de mato grosso do sul,2007,31978,rice,31958,164763,5.155
brasil,norte matogrossense,2007,178558,rice,177758,488664,2.749
brasil,nordeste matogrossense,2007,66958,rice,66958,152286,2.274
brasil,sudoeste matogrossense,2007,13952,rice,13952,31825,2.281
brasil,centrosul matogrossense,2007,6766,rice,6766,13207,1.951
brasil,sudeste matogrossense,2007,9494,rice,9494,21185,2.231
brasil,noroeste goiano,2007,10542,rice,10342,19987,1.932
brasil,norte goiano,2007,13720,rice,13720,24562,1.79
brasil,centro goiano,2007,30755,rice,30555,70298,2.3
brasil,leste goiano,2007,20450,rice,20450,46521,2.274
brasil,sul goiano,2007,43430,rice,42830,87640,2.046
brasil,distrito federal,2007,216,rice,216,789,3.652
brasil,madeiraguapore,2008,12293,rice,11374,18902,1.661
brasil,leste rondoniense,2008,58738,rice,55063,125409,2.277
brasil,vale do jurua,2008,7614,rice,7614,11122,1.46
brasil,vale do acre,2008,10570,rice,10570,17447,1.65
brasil,norte amazonense,2008,20,rice,20,40,2.0
brasil,sudoeste amazonense,2008,272,rice,272,544,2.0
brasil,centro amazonense,2008,528,rice,528,1056,2.0
brasil,sul amazonense,2008,4081,rice,4081,8292,2.031
brasil,norte de roraima,2008,17760,rice,17650,113063,6.405
brasil,sul de roraima,2008,4440,rice,4350,12737,2.928
brasil,baixo amazonas,2008,34318,rice,34318,80105,2.334
brasil,marajo,2008,261,rice,261,321,1.229
brasil,metropolitana de belem,2008,205,rice,205,165,0.804
brasil,nordeste paraense,2008,8715,rice,8715,9803,1.124
brasil,sudoeste paraense,2008,30253,rice,30253,49150,1.624
brasil,sudeste paraense,2008,84999,rice,84769,152811,1.802
brasil,norte do amapa,2008,658,rice,658,532,0.808
brasil,sul do amapa,2008,2561,rice,2557,2951,1.154
brasil,ocidental do tocantins,2008,103861,rice,103861,323403,3.113
brasil,oriental do tocantins,2008,52620,rice,52620,97181,1.846
brasil,norte maranhense,2008,57468,rice,57468,88122,1.533
brasil,oeste maranhense,2008,124572,rice,124572,157576,1.264
brasil,centro maranhense,2008,119982,rice,119982,190251,1.585
brasil,leste maranhense,2008,139210,rice,139210,205120,1.473
brasil,sul maranhense,2008,26173,rice,26173,44549,1.702
brasil,norte piauiense,2008,31363,rice,27464,54635,1.989
brasil,centronorte piauiense,2008,48442,rice,43780,41623,0.95
brasil,sudoeste piauiense,2008,58703,rice,57638,122492,2.125
brasil,sudeste piauiense,2008,4121,rice,4121,5542,1.344
brasil,noroeste cearense,2008,5445,rice,5445,5399,0.991
brasil,norte cearense,2008,3026,rice,3026,5186,1.713
brasil,metropolitana de fortaleza,2008,422,rice,422,540,1.279
brasil,sertoes cearenses,2008,3004,rice,3004,6831,2.273
brasil,jaguaribe,2008,5425,rice,5425,32973,6.077
brasil,centrosul cearense,2008,8800,rice,8620,33584,3.896
brasil,sul cearense,2008,7022,rice,6864,13256,1.931
brasil,oeste potiguar,2008,2092,rice,1392,5194,3.731
brasil,central potiguar,2008,101,rice,101,160,1.584
brasil,sertao paraibano,2008,7016,rice,6489,8420,1.297
brasil,borborema,2008,18,rice,18,4,0.222
brasil,agreste paraibano,2008,35,rice,35,63,1.8
brasil,sertao pernambucano,2008,395,rice,395,779,1.972
brasil,sao francisco pernambucano,2008,4486,rice,4486,26051,5.807
brasil,leste alagoano,2008,3386,rice,3386,14010,4.137
brasil,leste sergipano,2008,11510,rice,11510,58585,5.089
brasil,extremo oeste baiano,2008,26209,rice,26209,40220,1.534
brasil,vale saofranciscano da bahia,2008,308,rice,298,193,0.647
brasil,centro norte baiano,2008,38,rice,38,103,2.71
brasil,centro sul baiano,2008,592,rice,559,1936,3.463
brasil,sul baiano,2008,15,rice,15,14,0.933
brasil,noroeste de minas,2008,9850,rice,9760,18973,1.943
brasil,norte de minas,2008,10041,rice,8422,10545,1.252
brasil,jequitinhonha,2008,949,rice,949,1671,1.76
brasil,vale do mucuri,2008,788,rice,788,1473,1.869
brasil,triangulo mineiroalto paranaiba,2008,9917,rice,9910,18360,1.852
brasil,central mineira,2008,1314,rice,1269,3209,2.528
brasil,metropolitana de belo horizonte,2008,1439,rice,1439,2712,1.884
brasil,vale do rio doce,2008,9101,rice,8883,28392,3.196
brasil,oeste de minas,2008,3733,rice,3698,7982,2.158
brasil,sulsudoeste de minas,2008,10823,rice,10823,25472,2.353
brasil,campo das vertentes,2008,2036,rice,2036,3190,1.566
brasil,zona da mata,2008,6374,rice,6369,18560,2.914
brasil,noroeste espiritosantense,2008,1430,rice,1430,4035,2.821
brasil,litoral norte espiritosantense,2008,5,rice,5,15,3.0
brasil,central espiritosantense,2008,194,rice,194,705,3.634
brasil,sul espiritosantense,2008,343,rice,343,1016,2.962
brasil,noroeste fluminense,2008,1827,rice,1827,6420,3.513
brasil,norte fluminense,2008,392,rice,392,1296,3.306
brasil,centro fluminense,2008,98,rice,98,290,2.959
brasil,sul fluminense,2008,12,rice,2,2,1.0
brasil,metropolitana do rio de janeiro,2008,34,rice,34,80,2.352
brasil,sao jose do rio preto,2008,1230,rice,1230,2782,2.261
brasil,ribeirao preto,2008,1109,rice,1109,2579,2.325
brasil,aracatuba,2008,176,rice,176,305,1.732
brasil,bauru,2008,969,rice,969,2427,2.504
brasil,araraquara,2008,234,rice,234,382,1.632
brasil,piracicaba,2008,473,rice,473,1665,3.52
brasil,campinas,2008,1530,rice,1530,4098,2.678
brasil,presidente prudente,2008,253,rice,253,422,1.667
brasil,marilia,2008,105,rice,105,189,1.8
brasil,assis,2008,1961,rice,1961,8561,4.365
brasil,itapetininga,2008,2229,rice,2229,5920,2.655
brasil,macro metropolitana paulista,2008,492,rice,492,1153,2.343
brasil,vale do paraiba paulista,2008,11182,rice,11182,49735,4.447
brasil,litoral sul paulista,2008,667,rice,667,1744,2.614
brasil,noroeste paranaense,2008,14916,rice,14916,95685,6.414
brasil,centro ocidental paranaense,2008,1570,rice,1570,3197,2.036
brasil,norte central paranaense,2008,5802,rice,5802,13205,2.275
brasil,norte pioneiro paranaense,2008,8094,rice,8094,20994,2.593
brasil,centro oriental paranaense,2008,575,rice,575,1010,1.756
brasil,oeste paranaense,2008,2576,rice,2576,7379,2.864
brasil,sudoeste paranaense,2008,740,rice,740,1428,1.929
brasil,centrosul paranaense,2008,3095,rice,3095,6185,1.998
brasil,sudeste paranaense,2008,7514,rice,7514,14429,1.92
brasil,metropolitana de curitiba,2008,2077,rice,2077,9120,4.39
brasil,oeste catarinense,2008,2022,rice,2022,3215,1.59
brasil,norte catarinense,2008,21060,rice,21060,150528,7.147
brasil,serrana,2008,544,rice,544,813,1.494
brasil,vale do itajai,2008,31562,rice,31562,201609,6.387
brasil,grande florianopolis,2008,6050,rice,6050,35149,5.809
brasil,sul catarinense,2008,91862,rice,91862,626794,6.823
brasil,noroeste riograndense,2008,8606,rice,8606,44215,5.137
brasil,nordeste riograndense,2008,125,rice,125,174,1.392
brasil,centro ocidental riograndense,2008,113264,rice,113264,769611,6.794
brasil,centro oriental riograndense,2008,78772,rice,78622,537405,6.835
brasil,metropolitana de porto alegre,2008,241066,rice,241006,1494067,6.199
brasil,sudoeste riograndense,2008,432675,rice,432609,3210669,7.421
brasil,sudeste riograndense,2008,191125,rice,191125,1280302,6.698
brasil,pantanais sul matogrossense,2008,5241,rice,5241,35405,6.755
brasil,centro norte de mato grosso do sul,2008,1645,rice,1645,5664,3.443
brasil,leste de mato grosso do sul,2008,670,rice,670,1820,2.716
brasil,sudoeste de mato grosso do sul,2008,27903,rice,27863,145517,5.222
brasil,norte matogrossense,2008,151291,rice,151291,447784,2.959
brasil,nordeste matogrossense,2008,70136,rice,70136,191274,2.727
brasil,sudoeste matogrossense,2008,6055,rice,6055,15213,2.512
brasil,centrosul matogrossense,2008,5686,rice,5686,13363,2.35
brasil,sudeste matogrossense,2008,6640,rice,6640,14872,2.239
brasil,noroeste goiano,2008,10335,rice,10335,23191,2.243
brasil,norte goiano,2008,11750,rice,11750,25057,2.132
brasil,centro goiano,2008,24825,rice,24825,57680,2.323
brasil,leste goiano,2008,21910,rice,21910,66368,3.029
brasil,sul goiano,2008,32050,rice,32050,66269,2.067
brasil,madeiraguapore,2009,11466,rice,11466,19609,1.71
brasil,leste rondoniense,2009,57446,rice,57296,139542,2.435
brasil,vale do jurua,2009,5910,rice,5910,8004,1.354
brasil,vale do acre,2009,7970,rice,7922,13136,1.658
brasil,norte amazonense,2009,21,rice,21,42,2.0
brasil,sudoeste amazonense,2009,272,rice,272,544,2.0
brasil,centro amazonense,2009,528,rice,528,1057,2.001
brasil,sul amazonense,2009,4735,rice,4735,8343,1.761
brasil,norte de roraima,2009,11060,rice,11060,71747,6.487
brasil,sul de roraima,2009,4440,rice,4440,13578,3.058
brasil,baixo amazonas,2009,28648,rice,28498,63314,2.221
brasil,marajo,2009,266,rice,266,322,1.21
brasil,metropolitana de belem,2009,205,rice,205,141,0.687
brasil,nordeste paraense,2009,10510,rice,10510,11624,1.105
brasil,sudoeste paraense,2009,32140,rice,32127,63220,1.967
brasil,sudeste paraense,2009,85252,rice,84741,164368,1.939
brasil,norte do amapa,2009,846,rice,840,851,1.013
brasil,sul do amapa,2009,2804,rice,2795,3202,1.145
brasil,ocidental do tocantins,2009,93898,rice,93898,313564,3.339
brasil,oriental do tocantins,2009,34010,rice,34010,62555,1.839
brasil,norte maranhense,2009,57528,rice,53938,76069,1.41
brasil,oeste maranhense,2009,127240,rice,127195,145640,1.145
brasil,centro maranhense,2009,122515,rice,122515,183051,1.494
brasil,leste maranhense,2009,138538,rice,128897,158692,1.231
brasil,sul maranhense,2009,26800,rice,26800,45838,1.71
brasil,norte piauiense,2009,30804,rice,25548,46441,1.817
brasil,centronorte piauiense,2009,48469,rice,40166,44792,1.115
brasil,sudoeste piauiense,2009,59028,rice,57969,112429,1.939
brasil,sudeste piauiense,2009,7283,rice,5514,8937,1.62
brasil,noroeste cearense,2009,5329,rice,5269,3956,0.75
brasil,norte cearense,2009,5665,rice,5665,7464,1.317
brasil,metropolitana de fortaleza,2009,160,rice,160,180,1.125
brasil,sertoes cearenses,2009,2895,rice,2808,5090,1.812
brasil,jaguaribe,2009,6200,rice,6200,37848,6.104
brasil,centrosul cearense,2009,7474,rice,7474,25893,3.464
brasil,sul cearense,2009,7200,rice,7200,12957,1.799
brasil,oeste potiguar,2009,2442,rice,2422,10152,4.191
brasil,central potiguar,2009,164,rice,164,283,1.725
brasil,sertao paraibano,2009,7520,rice,6754,8340,1.234
brasil,borborema,2009,28,rice,28,60,2.142
brasil,agreste paraibano,2009,33,rice,33,37,1.121
brasil,sertao pernambucano,2009,419,rice,419,812,1.937
brasil,sao francisco pernambucano,2009,3311,rice,3311,19223,5.805
brasil,leste alagoano,2009,3056,rice,3030,17589,5.804
brasil,leste sergipano,2009,11510,rice,11481,57166,4.979
brasil,extremo oeste baiano,2009,31835,rice,31835,55802,1.752
brasil,vale saofranciscano da bahia,2009,365,rice,365,238,0.652
brasil,centro norte baiano,2009,85,rice,85,230,2.705
brasil,centro sul baiano,2009,565,rice,565,1814,3.21
brasil,sul baiano,2009,5,rice,5,5,1.0
brasil,noroeste de minas,2009,8505,rice,8505,16701,1.963
brasil,norte de minas,2009,9783,rice,9631,13516,1.403
brasil,jequitinhonha,2009,1048,rice,1047,1800,1.719
brasil,vale do mucuri,2009,783,rice,783,1464,1.869
brasil,triangulo mineiroalto paranaiba,2009,5244,rice,5244,9625,1.835
brasil,central mineira,2009,1259,rice,1224,3108,2.539
brasil,metropolitana de belo horizonte,2009,1357,rice,1357,2633,1.94
brasil,vale do rio doce,2009,8895,rice,8522,28611,3.357
brasil,oeste de minas,2009,2849,rice,2824,6397,2.265
brasil,sulsudoeste de minas,2009,10068,rice,10068,23970,2.38
brasil,campo das vertentes,2009,1899,rice,1899,3068,1.615
brasil,zona da mata,2009,6003,rice,5988,17417,2.908
brasil,noroeste espiritosantense,2009,960,rice,960,2709,2.821
brasil,litoral norte espiritosantense,2009,2,rice,2,6,3.0
brasil,central espiritosantense,2009,163,rice,163,620,3.803
brasil,sul espiritosantense,2009,335,rice,335,1000,2.985
brasil,noroeste fluminense,2009,1810,rice,1810,6555,3.621
brasil,norte fluminense,2009,314,rice,314,1168,3.719
brasil,centro fluminense,2009,53,rice,53,155,2.924
brasil,sul fluminense,2009,2,rice,2,2,1.0
brasil,metropolitana do rio de janeiro,2009,28,rice,28,70,2.5
brasil,sao jose do rio preto,2009,747,rice,747,1567,2.097
brasil,ribeirao preto,2009,741,rice,741,2087,2.816
brasil,aracatuba,2009,76,rice,76,141,1.855
brasil,bauru,2009,970,rice,970,2840,2.927
brasil,araraquara,2009,45,rice,45,84,1.866
brasil,piracicaba,2009,297,rice,297,510,1.717
brasil,campinas,2009,811,rice,811,2378,2.932
brasil,presidente prudente,2009,183,rice,183,233,1.273
