Year,Region2,Crop,Region1,Area harvested,Area planted,Production,Yield
2015,norman,soybeans,mn,184000.0,185000.0,7353000.0,40.0
2015,nuckolls,soybeans,ne,67900.0,68200.0,3593000.0,52.9
2015,o brien,soybeans,ia,137200.0,138000.0,8592000.0,62.6
2015,ogle,soybeans,il,97400.0,97500.0,5867000.0,60.2
2015,ohio,soybeans,in,3400.0,3500.0,163000.0,47.9
2015,olmsted,soybeans,mn,77000.0,77500.0,4198000.0,54.5
2015,orange,soybeans,in,24800.0,25000.0,1323000.0,53.3
2015,osage,soybeans,ks,74300.0,74700.0,2843500.0,38.3
2015,osage,soybeans,mo,8010.0,8400.0,316000.0,39.5
2015,osborne,soybeans,ks,27500.0,28300.0,846000.0,30.8
2015,osceola,soybeans,ia,103000.0,103500.0,6163000.0,59.8
2015,otoe,soybeans,ne,126800.0,127300.0,6290000.0,49.6
2015,ottawa,soybeans,ks,60700.0,60900.0,1901000.0,31.3
2015,ottawa,soybeans,oh,58900.0,59100.0,2616000.0,44.4
2015,otter tail,soybeans,mn,152900.0,154000.0,6708000.0,43.9
2015,owen,soybeans,in,26300.0,27500.0,1185000.0,45.1
2015,page,soybeans,ia,108000.0,108500.0,5381000.0,49.8
2015,palo alto,soybeans,ia,116500.0,117000.0,6932000.0,59.5
2015,parke,soybeans,in,60400.0,62500.0,3085000.0,51.1
2015,paulding,soybeans,oh,108300.0,108500.0,4566000.0,42.2
2015,pawnee,soybeans,ne,57900.0,58400.0,1955000.0,33.8
2015,pembina,soybeans,nd,147500.0,148000.0,5394000.0,36.6
2015,pemiscot,soybeans,mo,162200.0,173000.0,6647000.0,41.0
2015,pennington,soybeans,mn,119400.0,120000.0,4207000.0,35.2
2015,peoria,soybeans,il,86400.0,86600.0,5248000.0,60.7
2015,perkins,soybeans,ne,18300.0,19100.0,1132000.0,61.9
2015,perry,soybeans,ar,1400.0,1400.0,35500.0,25.4
2015,perry,soybeans,il,76000.0,76200.0,3258000.0,42.9
2015,perry,soybeans,mo,47200.0,48400.0,2287000.0,48.5
2015,pettis,soybeans,mo,66600.0,67100.0,2297000.0,34.5
2015,phelps,soybeans,ne,92900.0,93500.0,6521000.0,70.2
2015,phillips,soybeans,ar,201000.0,203800.0,9469000.0,47.1
2015,phillips,soybeans,ks,15700.0,17200.0,372000.0,23.7
2015,piatt,soybeans,il,120300.0,120500.0,8788000.0,73.1
2015,pickaway,soybeans,oh,113900.0,114000.0,6044000.0,53.1
2015,pierce,soybeans,nd,115000.0,115500.0,3096000.0,26.9
2015,pierce,soybeans,ne,105000.0,105600.0,5944000.0,56.6
2015,pike,soybeans,il,100900.0,102000.0,4816000.0,47.7
2015,pike,soybeans,oh,14200.0,14200.0,707000.0,49.8
2015,pine,soybeans,mn,16200.0,16300.0,795000.0,49.1
2015,platte,soybeans,mo,43200.0,43500.0,1840000.0,42.6
2015,platte,soybeans,ne,132400.0,133000.0,8338000.0,63.0
2015,plymouth,soybeans,ia,193600.0,194500.0,11638000.0,60.1
2015,pocahontas,soybeans,ia,137900.0,138500.0,7992000.0,58.0
2015,poinsett,soybeans,ar,183000.0,183400.0,9477000.0,51.8
2015,polk,soybeans,ia,70100.0,70400.0,3674000.0,52.4
2015,polk,soybeans,mn,284000.0,285500.0,10116000.0,35.6
2015,polk,soybeans,mo,2680.0,2700.0,110000.0,41.0
2015,polk,soybeans,ne,83700.0,84100.0,5340000.0,63.8
2015,pope,soybeans,il,14100.0,14300.0,680000.0,48.2
2015,pope,soybeans,mn,83900.0,84600.0,4154000.0,49.5
2015,portage,soybeans,oh,20200.0,20200.0,710000.0,35.1
2015,porter,soybeans,in,56400.0,56500.0,3075000.0,54.5
2015,posey,soybeans,in,78000.0,82300.0,4467000.0,57.3
2015,pottawatomie,soybeans,ks,44400.0,44800.0,1848000.0,41.6
2015,pottawattamie,soybeans,ia,193700.0,194500.0,11334000.0,58.5
2015,potter,soybeans,sd,70900.0,71000.0,3141000.0,44.3
2015,poweshiek,soybeans,ia,115500.0,116000.0,6504000.0,56.3
2015,prairie,soybeans,ar,103600.0,103900.0,4967000.0,47.9
2015,preble,soybeans,oh,85300.0,85400.0,4602000.0,54.0
2015,pulaski,soybeans,il,36800.0,38000.0,1695000.0,46.1
2015,pulaski,soybeans,in,69000.0,69100.0,3021000.0,43.8
2015,putnam,soybeans,il,24400.0,24500.0,1463000.0,60.0
2015,putnam,soybeans,in,70500.0,70600.0,3885000.0,55.1
2015,putnam,soybeans,mo,24400.0,25200.0,919000.0,37.7
2015,putnam,soybeans,oh,124300.0,125000.0,5616000.0,45.2
2015,ralls,soybeans,mo,30900.0,31500.0,1027000.0,33.2
2015,ramsey,soybeans,nd,137600.0,138000.0,3421000.0,24.9
2015,randolph,soybeans,ar,35700.0,35900.0,1614000.0,45.2
2015,randolph,soybeans,il,102400.0,104000.0,4272000.0,41.7
2015,randolph,soybeans,in,108400.0,108500.0,5321000.0,49.1
2015,ransom,soybeans,nd,132400.0,133000.0,5028000.0,38.0
2015,red lake,soybeans,mn,82900.0,83300.0,2942000.0,35.5
2015,red willow,soybeans,ne,13000.0,13300.0,815700.0,62.7
2015,redwood,soybeans,mn,209500.0,211000.0,11422000.0,54.5
2015,reno,soybeans,ks,83300.0,83900.0,2969000.0,35.6
2015,renville,soybeans,mn,215000.0,216000.0,11881000.0,55.3
2015,renville,soybeans,nd,65800.0,66200.0,2194000.0,33.3
2015,republic,soybeans,ks,102700.0,103500.0,4704000.0,45.8
2015,rice,soybeans,ks,54400.0,54700.0,1828000.0,33.6
2015,rice,soybeans,mn,68900.0,69500.0,3914000.0,56.8
2015,richardson,soybeans,ne,98900.0,99500.0,4392000.0,44.4
2015,richland,soybeans,il,83200.0,84100.0,3997000.0,48.0
2015,richland,soybeans,nd,305000.0,307000.0,11598000.0,38.0
2015,richland,soybeans,oh,44500.0,44700.0,2143000.0,48.2
2015,ringgold,soybeans,ia,47100.0,47500.0,2033000.0,43.2
2015,ripley,soybeans,in,58900.0,59000.0,2672000.0,45.4
2015,roberts,soybeans,sd,185700.0,186000.0,7354000.0,39.6
2015,rock,soybeans,mn,106600.0,107500.0,6202000.0,58.2
2015,rock island,soybeans,il,45600.0,45700.0,2653000.0,58.2
2015,rolette,soybeans,nd,50700.0,51000.0,1298000.0,25.6
2015,roseau,soybeans,mn,143200.0,144500.0,4422000.0,30.9
2015,ross,soybeans,oh,64400.0,64400.0,3696000.0,57.4
2015,rush,soybeans,in,99300.0,99400.0,5547000.0,55.9
2015,rush,soybeans,ks,4600.0,5400.0,172000.0,37.4
2015,sac,soybeans,ia,130900.0,131500.0,7941000.0,60.7
2015,saint francis,soybeans,ar,125300.0,125500.0,5444000.0,43.4
2015,saline,soybeans,ks,50100.0,50400.0,1762000.0,35.2
2015,saline,soybeans,mo,125100.0,125500.0,6155000.0,49.2
2015,saline,soybeans,ne,109200.0,109800.0,5428000.0,49.7
2015,sanborn,soybeans,sd,58700.0,61000.0,2582000.0,44.0
2015,sandusky,soybeans,oh,92600.0,92700.0,4567000.0,49.3
2015,sangamon,soybeans,il,151200.0,151500.0,9185000.0,60.7
2015,sargent,soybeans,nd,169600.0,170500.0,6076000.0,35.8
2015,saunders,soybeans,ne,170500.0,171200.0,9859000.0,57.8
2015,schuyler,soybeans,il,53900.0,54200.0,2870000.0,53.2
2015,scioto,soybeans,oh,14500.0,15100.0,718000.0,49.5
2015,scott,soybeans,ia,71600.0,71900.0,4377000.0,61.1
2015,scott,soybeans,il,43600.0,44900.0,2212000.0,50.7
2015,scott,soybeans,in,21900.0,23000.0,960000.0,43.8
2015,scott,soybeans,ks,1300.0,1300.0,81200.0,62.5
2015,scott,soybeans,mn,27100.0,27300.0,1568000.0,57.9
2015,scott,soybeans,mo,96100.0,97000.0,4130000.0,43.0
2015,sedgwick,soybeans,ks,72100.0,72500.0,3155000.0,43.8
2015,seneca,soybeans,oh,130300.0,130500.0,7202000.0,55.3
2015,seward,soybeans,ne,114200.0,115000.0,6915000.0,60.6
2015,shelby,soybeans,ia,143400.0,144000.0,8202000.0,57.2
2015,shelby,soybeans,il,166800.0,167000.0,9938000.0,59.6
2015,shelby,soybeans,in,98500.0,98600.0,5239000.0,53.2
2015,shelby,soybeans,oh,91300.0,91400.0,4763000.0,52.2
2015,sheridan,soybeans,nd,80500.0,81000.0,2034000.0,25.3
2015,sherman,soybeans,ks,4400.0,4400.0,265000.0,60.2
2015,sibley,soybeans,mn,112400.0,113000.0,6258000.0,55.7
2015,sioux,soybeans,ia,152400.0,153000.0,9774000.0,64.1
2015,smith,soybeans,ks,55000.0,55400.0,1935000.0,35.2
2015,spencer,soybeans,in,65800.0,65900.0,3499000.0,53.2
2015,spink,soybeans,sd,314500.0,319000.0,13023000.0,41.4
2015,st charles,soybeans,mo,51500.0,56200.0,2408000.0,46.8
2015,st clair,soybeans,il,103500.0,104000.0,4741000.0,45.8
2015,st francois,soybeans,mo,3220.0,3300.0,176000.0,54.7
2015,st. joseph,soybeans,in,47200.0,47300.0,2166000.0,45.9
2015,stanton,soybeans,ne,69500.0,69900.0,3998000.0,57.5
2015,stark,soybeans,il,70300.0,70400.0,4403000.0,62.6
2015,stark,soybeans,oh,26400.0,26400.0,1036000.0,39.2
2015,starke,soybeans,in,33100.0,33200.0,1551000.0,46.9
2015,ste genevieve,soybeans,mo,18600.0,20100.0,861000.0,46.3
2015,stearns,soybeans,mn,94600.0,95100.0,4959000.0,52.4
2015,steele,soybeans,mn,78300.0,78800.0,4544000.0,58.0
2015,steele,soybeans,nd,170000.0,171000.0,6322000.0,37.2
2015,stephenson,soybeans,il,79700.0,79900.0,4777000.0,59.9
2015,steuben,soybeans,in,33200.0,33200.0,1624000.0,48.9
2015,stevens,soybeans,mn,111600.0,112000.0,5284000.0,47.3
2015,stoddard,soybeans,mo,181800.0,182500.0,9132000.0,50.2
2015,story,soybeans,ia,115000.0,115500.0,5865000.0,51.0
2015,stutsman,soybeans,nd,451500.0,453000.0,14128000.0,31.3
2015,sullivan,soybeans,in,69600.0,70400.0,3427000.0,49.2
2015,sullivan,soybeans,mo,22200.0,22400.0,679000.0,30.6
2015,sully,soybeans,sd,29400.0,29500.0,1205000.0,41.0
2015,sumner,soybeans,ks,105650.0,107000.0,3285000.0,31.1
2015,swift,soybeans,mn,137500.0,138000.0,6823000.0,49.6
2015,switzerland,soybeans,in,9500.0,9600.0,498000.0,52.4
2015,tama,soybeans,ia,138300.0,139000.0,8009000.0,57.9
2015,tazewell,soybeans,il,111700.0,112000.0,6746000.0,60.4
2015,thayer,soybeans,ne,100700.0,101300.0,5632000.0,55.9
2015,tippecanoe,soybeans,in,90700.0,92200.0,4543000.0,50.1
2015,tipton,soybeans,in,73800.0,74000.0,4049000.0,54.9
2015,todd,soybeans,mn,47200.0,47500.0,2256000.0,47.8
2015,towner,soybeans,nd,109100.0,109500.0,3195000.0,29.3
2015,traill,soybeans,nd,204000.0,205000.0,7755000.0,38.0
2015,traverse,soybeans,mn,154900.0,155500.0,7066000.0,45.6
2015,trumbull,soybeans,oh,25300.0,25400.0,881000.0,34.8
2015,turner,soybeans,sd,131600.0,132000.0,6938000.0,52.7
2015,tuscarawas,soybeans,oh,13900.0,14000.0,633000.0,45.5
2015,union,soybeans,ia,47000.0,47200.0,2194000.0,46.7
2015,union,soybeans,in,31100.0,31200.0,1729000.0,55.6
2015,union,soybeans,oh,108900.0,109000.0,5760000.0,52.9
2015,union,soybeans,sd,105700.0,106000.0,5813000.0,55.0
2015,van buren,soybeans,ia,47700.0,48000.0,2197000.0,46.1
2015,van wert,soybeans,oh,118700.0,119000.0,4807000.0,40.5
2015,vanderburgh,soybeans,in,32000.0,32400.0,1712000.0,53.5
2015,vermilion,soybeans,il,214000.0,214500.0,13096000.0,61.2
2015,vermillion,soybeans,in,32400.0,32900.0,1766000.0,54.5
2015,vernon,soybeans,mo,60000.0,61200.0,2106000.0,35.1
2015,vigo,soybeans,in,54400.0,58700.0,2679000.0,49.2
2015,vinton,soybeans,oh,2380.0,2400.0,90000.0,37.8
2015,wabash,soybeans,il,44500.0,46800.0,2184000.0,49.1
2015,wabash,soybeans,in,84300.0,84600.0,4077000.0,48.4
2015,walsh,soybeans,nd,109600.0,110000.0,3330000.0,30.4
2015,wapello,soybeans,ia,51500.0,52000.0,2496000.0,48.5
2015,ward,soybeans,nd,127700.0,128500.0,4125000.0,32.3
2015,warren,soybeans,ia,68500.0,69400.0,3672000.0,53.6
2015,warren,soybeans,il,118500.0,118500.0,7172000.0,60.5
2015,warren,soybeans,in,72800.0,73500.0,4260000.0,58.5
2015,warren,soybeans,oh,42100.0,42100.0,2328000.0,55.3
2015,warrick,soybeans,in,39000.0,39500.0,1960000.0,50.3
2015,waseca,soybeans,mn,82800.0,83300.0,4978000.0,60.1
2015,washington,soybeans,ia,96000.0,96500.0,5653000.0,58.9
2015,washington,soybeans,il,128700.0,129000.0,5599000.0,43.5
2015,washington,soybeans,in,47800.0,49200.0,2242000.0,46.9
2015,washington,soybeans,ks,114400.0,115200.0,4413000.0,38.6
2015,washington,soybeans,mn,13900.0,14000.0,745000.0,53.6
2015,washington,soybeans,oh,7100.0,7100.0,358000.0,50.4
2015,watonwan,soybeans,mn,102900.0,103500.0,6075000.0,59.0
2015,wayne,soybeans,ia,52300.0,53100.0,2351000.0,45.0
2015,wayne,soybeans,il,142100.0,152000.0,6265000.0,44.1
2015,wayne,soybeans,in,68200.0,68200.0,3724000.0,54.6
2015,wayne,soybeans,mo,3390.0,3400.0,139000.0,41.0
2015,wayne,soybeans,ne,102000.0,102400.0,5997000.0,58.8
2015,wayne,soybeans,oh,40100.0,40200.0,1772000.0,44.2
2015,webster,soybeans,ia,157200.0,158000.0,8635000.0,54.9
2015,webster,soybeans,mo,590.0,600.0,21500.0,36.4
2015,webster,soybeans,ne,60000.0,60500.0,2802000.0,46.7
2015,wells,soybeans,in,93300.0,93800.0,3872000.0,41.5
2015,wells,soybeans,nd,213500.0,214500.0,5891000.0,27.6
2015,white,soybeans,ar,32200.0,32400.0,1280000.0,39.8
2015,white,soybeans,il,117400.0,128000.0,5595000.0,47.7
2015,white,soybeans,in,104900.0,105000.0,5382000.0,51.3
2015,whiteside,soybeans,il,88900.0,89000.0,5392000.0,60.7
2015,whitley,soybeans,in,62500.0,62700.0,2739000.0,43.8
2015,wilkin,soybeans,mn,163800.0,164500.0,6584000.0,40.2
2015,will,soybeans,il,99000.0,99100.0,4930000.0,49.8
2015,williams,soybeans,oh,80100.0,80300.0,3899000.0,48.7
2015,williamson,soybeans,il,27800.0,27800.0,1279000.0,46.0
2015,winnebago,soybeans,ia,88100.0,88500.0,5233000.0,59.4
2015,winnebago,soybeans,il,46800.0,46800.0,2568000.0,54.9
2015,winneshiek,soybeans,ia,67800.0,68000.0,3770000.0,55.6
2015,winona,soybeans,mn,30900.0,31200.0,1728000.0,55.9
2015,wood,soybeans,oh,148200.0,148500.0,7084000.0,47.8
2015,woodbury,soybeans,ia,170200.0,171000.0,9595000.0,56.4
2015,woodford,soybeans,il,118500.0,118500.0,7513000.0,63.4
2015,woodruff,soybeans,ar,121400.0,121700.0,4937000.0,40.7
2015,worth,soybeans,ia,91100.0,91600.0,5412000.0,59.4
2015,worth,soybeans,mo,15700.0,15800.0,599000.0,38.2
2015,wright,soybeans,ia,132900.0,133500.0,7838000.0,59.0
2015,wright,soybeans,mn,69100.0,69500.0,3840000.0,55.6
2015,wyandot,soybeans,oh,103400.0,103500.0,5448000.0,52.7
2015,yankton,soybeans,sd,86700.0,87000.0,4501000.0,51.9
2015,yellow medicine,soybeans,mn,175800.0,176500.0,9340000.0,53.1
2015,york,soybeans,ne,104600.0,105000.0,6880000.0,65.8
2016,adair,soybeans,ia,106800.0,107000.0,6390000.0,59.8
2016,adair,soybeans,mo,42800.0,43100.0,2302000.0,53.8
2016,adams,soybeans,ia,69300.0,69400.0,3945000.0,56.9
2016,adams,soybeans,il,127000.0,127500.0,7213000.0,56.8
2016,adams,soybeans,in,81400.0,81600.0,4780000.0,58.7
2016,adams,soybeans,ne,87500.0,87900.0,5707000.0,65.2
2016,adams,soybeans,oh,27900.0,28000.0,1392000.0,49.9
2016,alexander,soybeans,il,33900.0,34000.0,1301000.0,38.4
2016,allamakee,soybeans,ia,31900.0,32200.0,1826000.0,57.2
2016,allen,soybeans,in,103400.0,103500.0,5670000.0,54.8
2016,allen,soybeans,oh,87800.0,87900.0,4780000.0,54.4
2016,anderson,soybeans,ks,73650.0,74300.0,3454000.0,46.9
2016,andrew,soybeans,mo,64900.0,65100.0,3230000.0,49.8
2016,anoka,soybeans,mn,3800.0,3800.0,192000.0,50.5
2016,antelope,soybeans,ne,132700.0,133500.0,8459000.0,63.7
2016,appanoose,soybeans,ia,45400.0,45600.0,2560000.0,56.4
2016,arkansas,soybeans,ar,162800.0,163000.0,8854000.0,54.4
2016,ashland,soybeans,oh,41300.0,41400.0,1840000.0,44.6
2016,ashley,soybeans,ar,48400.0,48400.0,2819000.0,58.2
2016,ashtabula,soybeans,oh,32300.0,32500.0,1763000.0,54.6
2016,atchison,soybeans,ks,68630.0,69800.0,3789000.0,55.2
2016,atchison,soybeans,mo,115000.0,116000.0,6118000.0,53.2
2016,athens,soybeans,oh,3060.0,3100.0,152000.0,49.7
2016,audrain,soybeans,mo,151500.0,153000.0,7953000.0,52.5
2016,audubon,soybeans,ia,91200.0,91400.0,5699000.0,62.5
2016,auglaize,soybeans,oh,95800.0,95900.0,5100000.0,53.2
2016,aurora,soybeans,sd,76400.0,76900.0,3737000.0,48.9
2016,barnes,soybeans,nd,355500.0,360000.0,15777000.0,44.4
2016,bartholomew,soybeans,in,73100.0,73200.0,4002000.0,54.7
2016,barton,soybeans,mo,82700.0,83000.0,3304000.0,40.0
2016,beadle,soybeans,sd,203500.0,204500.0,9745000.0,47.9
2016,becker,soybeans,mn,74800.0,75100.0,3386000.0,45.3
2016,benson,soybeans,nd,174000.0,176000.0,6681000.0,38.4
2016,benton,soybeans,ia,149000.0,154000.0,9182000.0,61.6
2016,benton,soybeans,in,104900.0,105000.0,6496000.0,61.9
2016,benton,soybeans,mn,33500.0,34700.0,1670000.0,49.9
2016,big stone,soybeans,mn,111900.0,112500.0,5799000.0,51.8
2016,black hawk,soybeans,ia,89200.0,90200.0,5562000.0,62.4
2016,blackford,soybeans,in,45200.0,45300.0,2871000.0,63.5
2016,blue earth,soybeans,mn,167100.0,168000.0,9913000.0,59.3
2016,bon homme,soybeans,sd,94500.0,95000.0,4757000.0,50.3
2016,boone,soybeans,ia,96300.0,96500.0,5847000.0,60.7
2016,boone,soybeans,il,39100.0,39500.0,2434000.0,62.3
2016,boone,soybeans,in,99400.0,99500.0,6175000.0,62.1
2016,boone,soybeans,ne,114400.0,115100.0,7565000.0,66.1
2016,bottineau,soybeans,nd,190000.0,191000.0,7658000.0,40.3
2016,bremer,soybeans,ia,67100.0,68600.0,4202000.0,62.6
2016,brookings,soybeans,sd,125500.0,126000.0,7722000.0,61.5
2016,brown,soybeans,il,32300.0,32500.0,1678000.0,52.0
2016,brown,soybeans,in,2400.0,2400.0,124000.0,51.7
2016,brown,soybeans,ks,113300.0,114400.0,7080000.0,62.5
2016,brown,soybeans,mn,121300.0,122500.0,6512000.0,53.7
2016,brown,soybeans,ne,11280.0,11500.0,681300.0,60.4
2016,brown,soybeans,oh,93400.0,93500.0,4744000.0,50.8
2016,brown,soybeans,sd,336500.0,337500.0,16311000.0,48.5
2016,brule,soybeans,sd,70500.0,71000.0,3613000.0,51.2
2016,buchanan,soybeans,ia,77500.0,77700.0,4707000.0,60.7
2016,buchanan,soybeans,mo,59500.0,60000.0,2962000.0,49.8
2016,buena vista,soybeans,ia,138600.0,139000.0,8415000.0,60.7
2016,buffalo,soybeans,ne,83900.0,84500.0,5655000.0,67.4
2016,bureau,soybeans,il,146300.0,147000.0,9392000.0,64.2
2016,burt,soybeans,ne,115600.0,116700.0,6964000.0,60.2
2016,butler,soybeans,ia,100300.0,101000.0,6060000.0,60.4
2016,butler,soybeans,ks,78150.0,78700.0,3604800.0,46.1
2016,butler,soybeans,mo,97700.0,99000.0,3819000.0,39.1
2016,butler,soybeans,ne,113700.0,114600.0,6796000.0,59.8
2016,butler,soybeans,oh,37200.0,37200.0,1987000.0,53.4
2016,caldwell,soybeans,mo,49800.0,51000.0,2411000.0,48.4
2016,calhoun,soybeans,ia,127000.0,127500.0,7981000.0,62.8
2016,campbell,soybeans,sd,56500.0,57000.0,2522000.0,44.6
2016,cape girardeau,soybeans,mo,73600.0,74000.0,3357000.0,45.6
2016,carroll,soybeans,ia,107200.0,107500.0,6344000.0,59.2
2016,carroll,soybeans,il,43100.0,43400.0,2974000.0,69.0
2016,carroll,soybeans,in,78900.0,79000.0,5137000.0,65.1
2016,carroll,soybeans,mo,121100.0,123500.0,5638000.0,46.6
2016,carroll,soybeans,oh,8650.0,8700.0,348000.0,40.2
2016,carver,soybeans,mn,42300.0,42500.0,2479000.0,58.6
2016,cass,soybeans,ia,117800.0,118000.0,7075000.0,60.1
2016,cass,soybeans,il,54300.0,54700.0,3388000.0,62.4
2016,cass,soybeans,in,78700.0,78800.0,4725000.0,60.0
2016,cass,soybeans,mo,67200.0,68000.0,3021000.0,45.0
2016,cass,soybeans,nd,476000.0,478000.0,21600000.0,45.4
2016,cass,soybeans,ne,130900.0,132500.0,7548000.0,57.7
2016,cavalier,soybeans,nd,131000.0,133000.0,4941000.0,37.7
2016,cedar,soybeans,ia,113000.0,115000.0,6889000.0,61.0
2016,cedar,soybeans,ne,120900.0,121900.0,7045000.0,58.3
2016,cerro gordo,soybeans,ia,97600.0,98000.0,5766000.0,59.1
2016,champaign,soybeans,il,245500.0,246500.0,16612000.0,67.7
2016,champaign,soybeans,oh,85100.0,85200.0,4918000.0,57.8
2016,chariton,soybeans,mo,129700.0,131000.0,6548000.0,50.5
2016,charles mix,soybeans,sd,139500.0,140000.0,6998000.0,50.2
2016,chase,soybeans,ks,22590.0,22800.0,1082400.0,47.9
2016,chase,soybeans,ne,11150.0,12200.0,710200.0,63.7
2016,chautauqua,soybeans,ks,7300.0,7500.0,229000.0,31.4
2016,cherokee,soybeans,ia,130600.0,131000.0,9161000.0,70.1
2016,cheyenne,soybeans,ne,1360.0,1500.0,63800.0,46.9
2016,chickasaw,soybeans,ia,81000.0,81400.0,4578000.0,56.5
2016,chicot,soybeans,ar,143600.0,143800.0,7573000.0,52.7
2016,chippewa,soybeans,mn,105400.0,106000.0,5563000.0,52.8
2016,chisago,soybeans,mn,25900.0,26100.0,1193000.0,46.1
2016,christian,soybeans,il,165500.0,166000.0,10405000.0,62.9
2016,clark,soybeans,in,31600.0,31700.0,1423000.0,45.0
2016,clark,soybeans,oh,65500.0,65600.0,3915000.0,59.8
2016,clark,soybeans,sd,151500.0,152000.0,7695000.0,50.8
2016,clarke,soybeans,ia,41000.0,41100.0,2064000.0,50.3
2016,clay,soybeans,ar,107600.0,109100.0,5035000.0,46.8
2016,clay,soybeans,ia,125700.0,126000.0,7844000.0,62.4
2016,clay,soybeans,il,118300.0,119000.0,6205000.0,52.5
2016,clay,soybeans,ks,97900.0,98700.0,4788000.0,48.9
2016,clay,soybeans,mn,171700.0,173000.0,7632000.0,44.4
2016,clay,soybeans,mo,22400.0,22500.0,1046000.0,46.7
2016,clay,soybeans,ne,82100.0,82500.0,5396000.0,65.7
2016,clay,soybeans,sd,104500.0,105000.0,5836000.0,55.8
2016,clayton,soybeans,ia,56300.0,56400.0,3586000.0,63.7
2016,clearwater,soybeans,mn,20300.0,20400.0,876000.0,43.2
2016,clermont,soybeans,oh,39900.0,40100.0,1958000.0,49.1
2016,clinton,soybeans,ia,117000.0,117500.0,7050000.0,60.3
2016,clinton,soybeans,il,101200.0,101500.0,5473000.0,54.1
2016,clinton,soybeans,in,101300.0,101500.0,6640000.0,65.5
2016,clinton,soybeans,oh,105000.0,105000.0,5990000.0,57.0
2016,cloud,soybeans,ks,74200.0,74800.0,3892000.0,52.5
2016,codington,soybeans,sd,96000.0,96300.0,4277000.0,44.6
2016,coffey,soybeans,ks,79160.0,79900.0,3697000.0,46.7
2016,cole,soybeans,mo,11800.0,12100.0,566000.0,48.0
2016,coles,soybeans,il,116700.0,117000.0,7309000.0,62.6
2016,colfax,soybeans,ne,79700.0,80500.0,5009000.0,62.8
2016,columbiana,soybeans,oh,21300.0,21400.0,1123000.0,52.7
2016,cooper,soybeans,mo,68100.0,69500.0,3700000.0,54.3
2016,coshocton,soybeans,oh,19600.0,19800.0,1034000.0,52.8
2016,cottonwood,soybeans,mn,155800.0,156500.0,9329000.0,59.9
2016,cowley,soybeans,ks,81850.0,82700.0,3474000.0,42.4
2016,craighead,soybeans,ar,105300.0,107700.0,5136000.0,48.8
2016,crawford,soybeans,ia,136200.0,136500.0,8829000.0,64.8
2016,crawford,soybeans,il,97300.0,97500.0,5485000.0,56.4
2016,crawford,soybeans,ks,68680.0,69300.0,2695400.0,39.2
2016,crawford,soybeans,oh,100900.0,101000.0,5505000.0,54.6
2016,crittenden,soybeans,ar,202800.0,202900.0,8872000.0,43.7
2016,cross,soybeans,ar,149600.0,149800.0,7133000.0,47.7
2016,cumberland,soybeans,il,73200.0,73400.0,4322000.0,59.0
2016,cuming,soybeans,ne,119400.0,120700.0,7438000.0,62.3
2016,custer,soybeans,ne,80900.0,81400.0,5149000.0,63.6
2016,dade,soybeans,mo,32400.0,32500.0,1187000.0,36.6
2016,dakota,soybeans,mn,48100.0,48300.0,2829000.0,58.8
2016,dakota,soybeans,ne,50300.0,51000.0,2957000.0,58.8
2016,dallas,soybeans,ia,97200.0,97400.0,5757000.0,59.2
2016,dallas,soybeans,mo,1500.0,1600.0,57600.0,38.4
2016,darke,soybeans,oh,143300.0,143500.0,8349000.0,58.3
2016,daviess,soybeans,in,63100.0,63200.0,3497000.0,55.4
2016,daviess,soybeans,mo,75400.0,75700.0,3427000.0,45.5
2016,davis,soybeans,ia,52600.0,52800.0,3046000.0,57.9
2016,davison,soybeans,sd,70200.0,70700.0,3357000.0,47.8
2016,dawson,soybeans,ne,61800.0,62200.0,4367000.0,70.7
2016,day,soybeans,sd,148000.0,150000.0,6175000.0,41.7
2016,de kalb,soybeans,il,118400.0,118500.0,7987000.0,67.5
2016,de kalb,soybeans,in,71700.0,71800.0,3530000.0,49.2
2016,de witt,soybeans,il,94900.0,95000.0,5894000.0,62.1
2016,decatur,soybeans,ia,41500.0,41600.0,2392000.0,57.6
2016,decatur,soybeans,in,79500.0,79600.0,4851000.0,61.0
2016,defiance,soybeans,oh,105400.0,105500.0,5600000.0,53.1
2016,delaware,soybeans,ia,55900.0,56000.0,3595000.0,64.3
2016,delaware,soybeans,in,84000.0,84100.0,4987000.0,59.4
2016,delaware,soybeans,oh,71500.0,71500.0,3807000.0,53.2
2016,des moines,soybeans,ia,63700.0,63900.0,3880000.0,60.9
2016,desha,soybeans,ar,143300.0,143300.0,7988000.0,55.7
2016,deuel,soybeans,sd,91500.0,92000.0,5437000.0,59.4
2016,dickey,soybeans,nd,193000.0,194000.0,8887000.0,46.0
2016,dickinson,soybeans,ia,79600.0,79800.0,4501000.0,56.5
2016,dickinson,soybeans,ks,102550.0,103400.0,4891000.0,47.7
2016,dixon,soybeans,ne,88000.0,88900.0,5242000.0,59.6
2016,dodge,soybeans,mn,82300.0,82700.0,4881000.0,59.3
2016,dodge,soybeans,ne,115700.0,116800.0,6909000.0,59.7
2016,doniphan,soybeans,ks,58390.0,58800.0,3638000.0,62.3
2016,douglas,soybeans,il,109300.0,109500.0,7366000.0,67.4
2016,douglas,soybeans,ks,35900.0,36300.0,1654000.0,46.1
2016,douglas,soybeans,mn,68500.0,68900.0,3594000.0,52.5
