Region1,Region2,Crop,Year,Area planted,Area harvested,Production,Yield
buenos aires,chascomus,corn,2013,19600.0,18600.0,139500.0,7.5
buenos aires,chascomus,corn,2014,10000.0,8500.0,61200.0,7.2
buenos aires,chascomus,corn,2015,9600.0,6600.0,55440.0,8.4
buenos aires,chascomus,corn,2016,8300.0,5810.0,43575.0,7.5
buenos aires,chivilcoy,corn,2001,34000.0,33700.0,200180.0,5.940060000000001
buenos aires,chivilcoy,corn,2002,25000.0,22300.0,132690.0,5.95022
buenos aires,chivilcoy,corn,2003,20000.0,17500.0,131250.0,7.5
buenos aires,chivilcoy,corn,2004,22000.0,20000.0,156000.0,7.8
buenos aires,chivilcoy,corn,2005,24200.0,22200.0,199800.0,9.0
buenos aires,chivilcoy,corn,2006,20000.0,17500.0,140000.0,8.0
buenos aires,chivilcoy,corn,2007,19000.0,16500.0,156750.0,9.5
buenos aires,chivilcoy,corn,2008,22000.0,19500.0,146250.0,7.5
buenos aires,chivilcoy,corn,2009,17500.0,13600.0,40800.0,3.0
buenos aires,chivilcoy,corn,2010,18000.0,16200.0,153900.0,9.5
buenos aires,chivilcoy,corn,2011,21500.0,20425.0,169120.0,8.28005
buenos aires,chivilcoy,corn,2012,26000.0,23400.0,119340.0,5.1
buenos aires,chivilcoy,corn,2013,19000.0,18050.0,155230.0,8.6
buenos aires,chivilcoy,corn,2014,20200.0,19320.0,166150.0,8.5999
buenos aires,chivilcoy,corn,2015,25000.0,23400.0,222300.0,9.5
buenos aires,chivilcoy,corn,2016,22600.0,19780.0,174064.0,8.8
buenos aires,colon,corn,2001,6800.0,6800.0,54400.0,8.0
buenos aires,colon,corn,2002,5400.0,5400.0,40500.0,7.5
buenos aires,colon,corn,2003,8500.0,8200.0,70520.0,8.6
buenos aires,colon,corn,2004,9500.0,9400.0,82720.0,8.8
buenos aires,colon,corn,2005,9850.0,9700.0,88270.0,9.1
buenos aires,colon,corn,2006,9100.0,8850.0,69920.0,7.9005600000000005
buenos aires,colon,corn,2007,10000.0,9800.0,98000.0,10.0
buenos aires,colon,corn,2008,10850.0,10650.0,103310.0,9.70047
buenos aires,colon,corn,2009,8100.0,7800.0,58500.0,7.5
buenos aires,colon,corn,2010,6850.0,6650.0,76480.0,11.50075
buenos aires,colon,corn,2011,6700.0,6600.0,49180.0,7.45152
buenos aires,colon,corn,2012,7200.0,7000.0,46200.0,6.6
buenos aires,colon,corn,2013,6450.0,6300.0,64260.0,10.2
buenos aires,colon,corn,2014,7050.0,6950.0,63940.0,9.2
buenos aires,colon,corn,2015,8000.0,7900.0,82950.0,10.5
buenos aires,colon,corn,2016,9100.0,8980.0,74534.0,8.3
buenos aires,coronel de marina l rosales,corn,2001,500.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2002,500.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2003,500.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2004,1000.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2005,1500.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2006,1200.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2007,1900.0,400.0,840.0,2.1
buenos aires,coronel de marina l rosales,corn,2008,2500.0,300.0,570.0,1.9
buenos aires,coronel de marina l rosales,corn,2009,2600.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2010,1800.0,600.0,1290.0,2.15
buenos aires,coronel de marina l rosales,corn,2011,2000.0,700.0,1540.0,2.2
buenos aires,coronel de marina l rosales,corn,2012,2000.0,800.0,2720.0,3.4
buenos aires,coronel de marina l rosales,corn,2013,900.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2014,1300.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2015,2000.0,0.0,0.0,0.0
buenos aires,coronel de marina l rosales,corn,2016,2000.0,0.0,0.0,0.0
buenos aires,coronel dorrego,corn,2001,2500.0,800.0,2500.0,3.125
buenos aires,coronel dorrego,corn,2002,2000.0,400.0,1400.0,3.5
buenos aires,coronel dorrego,corn,2003,2000.0,1200.0,3000.0,2.5
buenos aires,coronel dorrego,corn,2004,4000.0,3500.0,12950.0,3.7
buenos aires,coronel dorrego,corn,2005,4000.0,2000.0,7000.0,3.5
buenos aires,coronel dorrego,corn,2006,4000.0,1600.0,7200.0,4.5
buenos aires,coronel dorrego,corn,2007,6500.0,3300.0,10560.0,3.2
buenos aires,coronel dorrego,corn,2008,6500.0,5200.0,15600.0,3.0
buenos aires,coronel dorrego,corn,2009,6500.0,0.0,0.0,0.0
buenos aires,coronel dorrego,corn,2010,5500.0,4400.0,11000.0,2.5
buenos aires,coronel dorrego,corn,2011,5500.0,3000.0,21740.0,7.24667
buenos aires,coronel dorrego,corn,2012,7000.0,1800.0,8280.0,4.6
buenos aires,coronel dorrego,corn,2013,10700.0,4300.0,17200.0,4.0
buenos aires,coronel dorrego,corn,2014,20900.0,12900.0,70950.0,5.5
buenos aires,coronel dorrego,corn,2015,23400.0,8400.0,50400.0,6.0
buenos aires,coronel dorrego,corn,2016,39850.0,25550.0,173740.0,6.8
buenos aires,coronel pringles,corn,2001,3500.0,800.0,2800.0,3.5
buenos aires,coronel pringles,corn,2002,2000.0,400.0,1400.0,3.5
buenos aires,coronel pringles,corn,2003,2000.0,1400.0,3500.0,2.5
buenos aires,coronel pringles,corn,2004,2000.0,1200.0,4440.0,3.7
buenos aires,coronel pringles,corn,2005,4000.0,1500.0,6000.0,4.0
buenos aires,coronel pringles,corn,2006,2000.0,0.0,0.0,0.0
buenos aires,coronel pringles,corn,2007,3000.0,1800.0,5400.0,3.0
buenos aires,coronel pringles,corn,2008,3000.0,2400.0,10800.0,4.5
buenos aires,coronel pringles,corn,2009,3000.0,0.0,0.0,0.0
buenos aires,coronel pringles,corn,2010,3000.0,1000.0,2700.0,2.7
buenos aires,coronel pringles,corn,2011,3000.0,2300.0,11900.0,5.17391
buenos aires,coronel pringles,corn,2012,8000.0,1600.0,7360.0,4.6
buenos aires,coronel pringles,corn,2013,22600.0,5600.0,22400.0,4.0
buenos aires,coronel pringles,corn,2014,12000.0,8600.0,43000.0,5.0
buenos aires,coronel pringles,corn,2015,4800.0,1850.0,12025.0,6.5
buenos aires,coronel pringles,corn,2016,24700.0,15860.0,99918.0,6.3
buenos aires,coronel suarez,corn,2001,7000.0,6800.0,32980.0,4.85
buenos aires,coronel suarez,corn,2002,4500.0,4000.0,18000.0,4.5
buenos aires,coronel suarez,corn,2003,4500.0,3000.0,12000.0,4.0
buenos aires,coronel suarez,corn,2004,4500.0,3000.0,18000.0,6.0
buenos aires,coronel suarez,corn,2005,4500.0,2900.0,17400.0,6.0
buenos aires,coronel suarez,corn,2006,4300.0,2500.0,13750.0,5.5
buenos aires,coronel suarez,corn,2007,6000.0,2500.0,14000.0,5.6
buenos aires,coronel suarez,corn,2008,7000.0,2500.0,15000.0,6.0
buenos aires,coronel suarez,corn,2009,5500.0,200.0,610.0,3.05
buenos aires,coronel suarez,corn,2010,6500.0,2000.0,7000.0,3.5
buenos aires,coronel suarez,corn,2011,6500.0,3700.0,19150.0,5.175680000000001
buenos aires,coronel suarez,corn,2012,6500.0,1800.0,7200.0,4.0
buenos aires,coronel suarez,corn,2013,26900.0,13400.0,60300.0,4.5
buenos aires,coronel suarez,corn,2014,19000.0,6000.0,26400.0,4.4
buenos aires,coronel suarez,corn,2015,20000.0,12000.0,56400.0,4.7
buenos aires,coronel suarez,corn,2016,29000.0,26400.0,153120.0,5.8
buenos aires,daireaux,corn,2001,13000.0,12000.0,66000.0,5.5
buenos aires,daireaux,corn,2002,12000.0,11000.0,65450.0,5.95
buenos aires,daireaux,corn,2003,10000.0,9600.0,67200.0,7.0
buenos aires,daireaux,corn,2004,9000.0,8700.0,60900.0,7.0
buenos aires,daireaux,corn,2005,15000.0,14200.0,106500.0,7.5
buenos aires,daireaux,corn,2006,11000.0,7600.0,49400.0,6.5
buenos aires,daireaux,corn,2007,14000.0,11500.0,90850.0,7.9
buenos aires,daireaux,corn,2008,20000.0,17200.0,120400.0,7.0
buenos aires,daireaux,corn,2009,16000.0,13000.0,62400.0,4.8
buenos aires,daireaux,corn,2010,40000.0,36000.0,288000.0,8.0
buenos aires,daireaux,corn,2011,22500.0,20500.0,127310.0,6.21024
buenos aires,daireaux,corn,2012,23000.0,19400.0,155200.0,8.0
buenos aires,daireaux,corn,2013,20000.0,18000.0,144000.0,8.0
buenos aires,daireaux,corn,2014,28500.0,25500.0,153000.0,6.0
buenos aires,daireaux,corn,2015,30000.0,25400.0,177800.0,7.0
buenos aires,daireaux,corn,2016,38260.0,32860.0,253022.0,7.7
buenos aires,dolores,corn,2001,4000.0,1700.0,7000.0,4.117649999999999
buenos aires,dolores,corn,2002,3000.0,1000.0,4600.0,4.6
buenos aires,dolores,corn,2003,2100.0,900.0,4050.0,4.5
buenos aires,dolores,corn,2004,1800.0,1000.0,5200.0,5.2
buenos aires,dolores,corn,2005,2000.0,1000.0,5000.0,5.0
buenos aires,dolores,corn,2006,2000.0,980.0,5290.0,5.39796
buenos aires,dolores,corn,2007,2200.0,600.0,3600.0,6.0
buenos aires,dolores,corn,2008,2500.0,500.0,2750.0,5.5
buenos aires,dolores,corn,2009,2300.0,500.0,1550.0,3.1
buenos aires,dolores,corn,2010,2000.0,500.0,3600.0,7.2
buenos aires,dolores,corn,2011,2300.0,1440.0,9390.0,6.52083
buenos aires,dolores,corn,2012,3000.0,1570.0,9420.0,6.0
buenos aires,dolores,corn,2013,3000.0,2500.0,16750.0,6.7
buenos aires,dolores,corn,2014,1560.0,760.0,3650.0,4.80263
buenos aires,dolores,corn,2015,2000.0,1250.0,6250.0,5.0
buenos aires,dolores,corn,2016,2000.0,1590.0,10017.0,6.3
buenos aires,exaltacion de la cruz,corn,2001,800.0,800.0,4640.0,5.8
buenos aires,exaltacion de la cruz,corn,2002,700.0,700.0,3850.0,5.5
buenos aires,exaltacion de la cruz,corn,2003,550.0,550.0,4070.0,7.4
buenos aires,exaltacion de la cruz,corn,2004,600.0,600.0,4800.0,8.0
buenos aires,exaltacion de la cruz,corn,2005,800.0,800.0,6880.0,8.6
buenos aires,exaltacion de la cruz,corn,2006,800.0,650.0,4230.0,6.507689999999999
buenos aires,exaltacion de la cruz,corn,2007,1000.0,1000.0,9400.0,9.4
buenos aires,exaltacion de la cruz,corn,2008,1250.0,1250.0,10750.0,8.6
buenos aires,exaltacion de la cruz,corn,2009,1100.0,850.0,3990.0,4.69412
buenos aires,exaltacion de la cruz,corn,2010,1000.0,1000.0,10000.0,10.0
buenos aires,exaltacion de la cruz,corn,2011,1000.0,1000.0,6210.0,6.21
buenos aires,exaltacion de la cruz,corn,2012,1150.0,1050.0,5360.0,5.104760000000001
buenos aires,exaltacion de la cruz,corn,2013,1100.0,1100.0,9460.0,8.6
buenos aires,exaltacion de la cruz,corn,2014,1300.0,1300.0,10270.0,7.9
buenos aires,exaltacion de la cruz,corn,2015,1200.0,1100.0,10670.0,9.7
buenos aires,exaltacion de la cruz,corn,2016,2350.0,2350.0,18330.0,7.8
buenos aires,florentino ameghino,corn,2001,9000.0,5890.0,38870.0,6.59932
buenos aires,florentino ameghino,corn,2002,7000.0,6300.0,44100.0,7.0
buenos aires,florentino ameghino,corn,2003,7000.0,6000.0,51000.0,8.5
buenos aires,florentino ameghino,corn,2004,9500.0,7700.0,62370.0,8.1
buenos aires,florentino ameghino,corn,2005,14000.0,11000.0,104500.0,9.5
buenos aires,florentino ameghino,corn,2006,15000.0,11000.0,93500.0,8.5
buenos aires,florentino ameghino,corn,2007,15750.0,12750.0,122400.0,9.6
buenos aires,florentino ameghino,corn,2008,20610.0,18110.0,144880.0,8.0
buenos aires,florentino ameghino,corn,2009,18000.0,13140.0,67180.0,5.11263
buenos aires,florentino ameghino,corn,2010,18000.0,15500.0,151900.0,9.8
buenos aires,florentino ameghino,corn,2011,19000.0,16500.0,114420.0,6.93455
buenos aires,florentino ameghino,corn,2012,29100.0,20150.0,54410.0,2.70025
buenos aires,florentino ameghino,corn,2013,17900.0,12900.0,101910.0,7.9
buenos aires,florentino ameghino,corn,2014,12300.0,9600.0,69120.0,7.2
buenos aires,florentino ameghino,corn,2015,13600.0,11100.0,105450.0,9.5
buenos aires,florentino ameghino,corn,2016,25150.0,22720.0,222656.0,9.8
buenos aires,general alvarado,corn,2001,11000.0,8000.0,40000.0,5.0
buenos aires,general alvarado,corn,2002,12000.0,8000.0,44000.0,5.5
buenos aires,general alvarado,corn,2003,9500.0,6000.0,30000.0,5.0
buenos aires,general alvarado,corn,2004,6000.0,4500.0,27000.0,6.0
buenos aires,general alvarado,corn,2005,5300.0,2700.0,14310.0,5.3
buenos aires,general alvarado,corn,2006,5000.0,2950.0,16820.0,5.701689999999999
buenos aires,general alvarado,corn,2007,5800.0,2200.0,12540.0,5.7
buenos aires,general alvarado,corn,2008,6000.0,3000.0,17700.0,5.9
buenos aires,general alvarado,corn,2009,5500.0,2500.0,10500.0,4.2
buenos aires,general alvarado,corn,2010,4500.0,2500.0,19750.0,7.9
buenos aires,general alvarado,corn,2011,5500.0,3750.0,28330.0,7.55467
buenos aires,general alvarado,corn,2012,7000.0,3880.0,24440.0,6.298970000000001
buenos aires,general alvarado,corn,2013,17400.0,12900.0,87720.0,6.8
buenos aires,general alvarado,corn,2014,8300.0,3800.0,17100.0,4.5
buenos aires,general alvarado,corn,2015,7000.0,1000.0,5500.0,5.5
buenos aires,general alvarado,corn,2016,9600.0,3470.0,20126.0,5.8
buenos aires,general alvear,corn,2001,6000.0,5300.0,26500.0,5.0
buenos aires,general alvear,corn,2002,4000.0,3500.0,19250.0,5.5
buenos aires,general alvear,corn,2003,4000.0,3800.0,20900.0,5.5
buenos aires,general alvear,corn,2004,3500.0,3300.0,23100.0,7.0
buenos aires,general alvear,corn,2005,4000.0,3600.0,27000.0,7.5
buenos aires,general alvear,corn,2006,4000.0,3500.0,24500.0,7.0
buenos aires,general alvear,corn,2007,4500.0,4000.0,35600.0,8.9
buenos aires,general alvear,corn,2008,5000.0,4100.0,28700.0,7.0
buenos aires,general alvear,corn,2009,4500.0,4000.0,18800.0,4.7
buenos aires,general alvear,corn,2010,11500.0,11100.0,88800.0,8.0
buenos aires,general alvear,corn,2011,10000.0,9000.0,65210.0,7.24556
buenos aires,general alvear,corn,2012,11000.0,8500.0,68000.0,8.0
buenos aires,general alvear,corn,2013,3000.0,0.0,0.0,0.0
buenos aires,general alvear,corn,2014,4700.0,4200.0,21000.0,5.0
buenos aires,general alvear,corn,2015,5000.0,4700.0,32900.0,7.0
buenos aires,general alvear,corn,2016,10000.0,8580.0,65208.0,7.6
buenos aires,general arenales,corn,2001,18000.0,17700.0,109740.0,6.2
buenos aires,general arenales,corn,2002,11000.0,10500.0,83480.0,7.95048
buenos aires,general arenales,corn,2003,10500.0,9600.0,67200.0,7.0
buenos aires,general arenales,corn,2004,18000.0,18000.0,156600.0,8.7
buenos aires,general arenales,corn,2005,22000.0,22000.0,209000.0,9.5
buenos aires,general arenales,corn,2006,18000.0,18000.0,126000.0,7.0
buenos aires,general arenales,corn,2007,20000.0,20000.0,220000.0,11.0
buenos aires,general arenales,corn,2008,23500.0,23500.0,211500.0,9.0
buenos aires,general arenales,corn,2009,20000.0,20000.0,138000.0,6.9
buenos aires,general arenales,corn,2010,16000.0,16000.0,176000.0,11.0
buenos aires,general arenales,corn,2011,20000.0,20000.0,196650.0,9.8325
buenos aires,general arenales,corn,2012,22000.0,19000.0,125400.0,6.6
buenos aires,general arenales,corn,2013,17500.0,13500.0,132300.0,9.8
buenos aires,general arenales,corn,2014,18000.0,13800.0,138000.0,10.0
buenos aires,general arenales,corn,2015,14500.0,9500.0,102600.0,10.8
buenos aires,general arenales,corn,2016,20000.0,14940.0,146412.0,9.8
buenos aires,general belgrano,corn,2001,4500.0,4000.0,29000.0,7.25
buenos aires,general belgrano,corn,2002,2294.0,2294.0,12620.0,5.50131
buenos aires,general belgrano,corn,2003,2000.0,1944.0,13610.0,7.00103
buenos aires,general belgrano,corn,2004,2650.0,2400.0,18480.0,7.7
buenos aires,general belgrano,corn,2005,4200.0,3800.0,33820.0,8.9
buenos aires,general belgrano,corn,2006,4900.0,4400.0,33880.0,7.7
buenos aires,general belgrano,corn,2007,6500.0,6250.0,61250.0,9.8
buenos aires,general belgrano,corn,2008,7100.0,6450.0,45150.0,7.0
buenos aires,general belgrano,corn,2009,6000.0,4300.0,21500.0,5.0
buenos aires,general belgrano,corn,2010,5000.0,4500.0,38250.0,8.5
buenos aires,general belgrano,corn,2011,11000.0,9000.0,60550.0,6.72778
buenos aires,general belgrano,corn,2012,13000.0,10175.0,51890.0,5.09975
buenos aires,general belgrano,corn,2013,13400.0,11400.0,85500.0,7.5
buenos aires,general belgrano,corn,2014,5700.0,1700.0,11900.0,7.0
buenos aires,general belgrano,corn,2015,4500.0,2000.0,15600.0,7.8
buenos aires,general belgrano,corn,2016,2000.0,1730.0,14359.0,8.3
buenos aires,general guido,corn,2001,3000.0,1200.0,4990.0,4.15833
buenos aires,general guido,corn,2002,2500.0,1000.0,4400.0,4.4
buenos aires,general guido,corn,2003,1900.0,500.0,2150.0,4.3
buenos aires,general guido,corn,2004,1500.0,700.0,3570.0,5.1
buenos aires,general guido,corn,2005,1500.0,700.0,3360.0,4.8
buenos aires,general guido,corn,2006,1500.0,490.0,2600.0,5.30612
buenos aires,general guido,corn,2007,1600.0,400.0,2000.0,5.0
buenos aires,general guido,corn,2008,1600.0,400.0,2080.0,5.2
buenos aires,general guido,corn,2009,1500.0,150.0,450.0,3.0
buenos aires,general guido,corn,2010,1200.0,300.0,2040.0,6.8
buenos aires,general guido,corn,2011,1400.0,760.0,4800.0,6.31579
buenos aires,general guido,corn,2012,1700.0,680.0,4010.0,5.897060000000001
buenos aires,general guido,corn,2013,1900.0,1700.0,11900.0,7.0
buenos aires,general guido,corn,2014,1300.0,540.0,2700.0,5.0
buenos aires,general guido,corn,2015,2000.0,1400.0,7700.0,5.5
buenos aires,general guido,corn,2016,8700.0,6200.0,40920.0,6.6
buenos aires,general juan madariaga,corn,2001,10000.0,6000.0,25020.0,4.17
buenos aires,general juan madariaga,corn,2002,7000.0,3500.0,17150.0,4.9
buenos aires,general juan madariaga,corn,2003,5300.0,2700.0,12960.0,4.8
buenos aires,general juan madariaga,corn,2004,4300.0,3000.0,17700.0,5.9
buenos aires,general juan madariaga,corn,2005,4000.0,2000.0,10400.0,5.2
buenos aires,general juan madariaga,corn,2006,3600.0,1860.0,10600.0,5.69892
buenos aires,general juan madariaga,corn,2007,3800.0,1300.0,8450.0,6.5
buenos aires,general juan madariaga,corn,2008,4000.0,1500.0,9230.0,6.1533299999999995
buenos aires,general juan madariaga,corn,2009,3800.0,1200.0,5220.0,4.35
buenos aires,general juan madariaga,corn,2010,3100.0,1500.0,12150.0,8.1
buenos aires,general juan madariaga,corn,2011,4000.0,2700.0,21240.0,7.86667
buenos aires,general juan madariaga,corn,2012,4800.0,2320.0,17860.0,7.69828
buenos aires,general juan madariaga,corn,2013,900.0,900.0,7020.0,7.8
buenos aires,general juan madariaga,corn,2014,6800.0,4300.0,28810.0,6.7
buenos aires,general juan madariaga,corn,2015,1000.0,700.0,3850.0,5.5
buenos aires,general juan madariaga,corn,2016,17000.0,12485.0,109868.0,8.8
buenos aires,general la madrid,corn,2001,2000.0,1700.0,7000.0,4.117649999999999
buenos aires,general la madrid,corn,2002,1900.0,1600.0,7200.0,4.5
buenos aires,general la madrid,corn,2003,2000.0,1500.0,6000.0,4.0
buenos aires,general la madrid,corn,2004,2500.0,1700.0,9350.0,5.5
buenos aires,general la madrid,corn,2005,2500.0,1300.0,7800.0,6.0
buenos aires,general la madrid,corn,2006,2500.0,1000.0,5500.0,5.5
buenos aires,general la madrid,corn,2007,3500.0,1500.0,7650.0,5.1
buenos aires,general la madrid,corn,2008,4000.0,2000.0,12000.0,6.0
buenos aires,general la madrid,corn,2009,3000.0,100.0,300.0,3.0
buenos aires,general la madrid,corn,2010,4000.0,2000.0,8000.0,4.0
buenos aires,general la madrid,corn,2011,4000.0,1200.0,6830.0,5.69167
buenos aires,general la madrid,corn,2012,4000.0,800.0,3200.0,4.0
buenos aires,general la madrid,corn,2013,14350.0,6850.0,47950.0,7.0
buenos aires,general la madrid,corn,2014,12000.0,6000.0,29400.0,4.9
buenos aires,general la madrid,corn,2015,15000.0,8400.0,40320.0,4.8
buenos aires,general la madrid,corn,2016,24590.0,12200.0,58560.0,4.8
buenos aires,general las heras,corn,2001,1000.0,1000.0,7000.0,7.0
buenos aires,general las heras,corn,2002,800.0,800.0,3600.0,4.5
buenos aires,general las heras,corn,2003,600.0,600.0,4080.0,6.8
buenos aires,general las heras,corn,2004,600.0,600.0,4200.0,7.0
buenos aires,general las heras,corn,2005,700.0,700.0,5460.0,7.8
buenos aires,general las heras,corn,2006,500.0,400.0,2000.0,5.0
buenos aires,general las heras,corn,2007,600.0,500.0,4250.0,8.5
buenos aires,general las heras,corn,2008,700.0,600.0,4800.0,8.0
buenos aires,general las heras,corn,2009,500.0,400.0,1600.0,4.0
buenos aires,general las heras,corn,2010,400.0,300.0,3000.0,10.0
buenos aires,general las heras,corn,2011,500.0,400.0,2900.0,7.25
buenos aires,general las heras,corn,2012,700.0,400.0,2520.0,6.3
buenos aires,general las heras,corn,2013,700.0,400.0,3600.0,9.0
buenos aires,general las heras,corn,2014,600.0,300.0,2100.0,7.0
buenos aires,general las heras,corn,2015,580.0,420.0,3570.0,8.5
buenos aires,general las heras,corn,2016,500.0,55.0,418.0,7.6
buenos aires,general lavalle,corn,2001,2000.0,1000.0,4000.0,4.0
buenos aires,general lavalle,corn,2002,2000.0,500.0,2200.0,4.4
buenos aires,general lavalle,corn,2003,1500.0,500.0,2150.0,4.3
buenos aires,general lavalle,corn,2004,1200.0,600.0,3060.0,5.1
buenos aires,general lavalle,corn,2005,1200.0,500.0,2350.0,4.7
buenos aires,general lavalle,corn,2006,1200.0,390.0,2070.0,5.30769
buenos aires,general lavalle,corn,2007,1400.0,300.0,1560.0,5.2
buenos aires,general lavalle,corn,2008,1500.0,300.0,1470.0,4.9
buenos aires,general lavalle,corn,2009,1400.0,100.0,310.0,3.1
buenos aires,general lavalle,corn,2010,1100.0,300.0,2040.0,6.8
buenos aires,general lavalle,corn,2011,1400.0,760.0,4800.0,6.31579
buenos aires,general lavalle,corn,2012,1600.0,680.0,4010.0,5.897060000000001
buenos aires,general lavalle,corn,2013,9000.0,8800.0,77440.0,8.8
buenos aires,general lavalle,corn,2014,550.0,300.0,1620.0,5.4
buenos aires,general lavalle,corn,2015,11500.0,9500.0,71250.0,7.5
buenos aires,general lavalle,corn,2016,1000.0,705.0,4794.0,6.8
buenos aires,general paz,corn,2004,1400.0,850.0,5600.0,6.58824
buenos aires,general paz,corn,2005,1900.0,1150.0,8630.0,7.5043500000000005
buenos aires,general paz,corn,2006,1700.0,920.0,6070.0,6.59783
buenos aires,general paz,corn,2007,2300.0,2150.0,18280.0,8.50233
buenos aires,general paz,corn,2008,2000.0,1400.0,10500.0,7.5
buenos aires,general paz,corn,2009,2000.0,1400.0,7660.0,5.471430000000001
buenos aires,general paz,corn,2010,3900.0,2400.0,19200.0,8.0
buenos aires,general paz,corn,2011,3900.0,2900.0,18010.0,6.21034
buenos aires,general paz,corn,2012,3900.0,2900.0,15660.0,5.4
buenos aires,general paz,corn,2013,3900.0,2900.0,15660.0,5.4
buenos aires,general paz,corn,2014,1600.0,1300.0,9750.0,7.5
buenos aires,general paz,corn,2015,1500.0,1050.0,9135.0,8.7
buenos aires,general paz,corn,2016,1300.0,745.0,5513.0,7.4
buenos aires,general pinto,corn,2001,16000.0,15680.0,101920.0,6.5
buenos aires,general pinto,corn,2002,14000.0,11900.0,87470.0,7.35042
buenos aires,general pinto,corn,2003,12800.0,12000.0,102000.0,8.5
buenos aires,general pinto,corn,2004,14000.0,12500.0,106250.0,8.5
buenos aires,general pinto,corn,2005,18000.0,16250.0,154380.0,9.500309999999999
buenos aires,general pinto,corn,2006,11000.0,8000.0,68000.0,8.5
